year,energy_type,country_code,energy
2003,total,SLB,0.002704955
2003,coal,SLB,0
2003,natural_gas,SLB,0
2003,petroleum,SLB,0.002704955
2003,all_renewable,SLB,0
2003,renewables,SLB,0
2003,total,SOM,0.011224169
2003,coal,SOM,0
2003,natural_gas,SOM,0
2003,petroleum,SOM,0.011122919
2003,all_renewable,SOM,0.00010125
2003,renewables,SOM,0.00010125
2003,total,ZAF,4.97631806
2003,coal,ZAF,3.737964667
2003,natural_gas,ZAF,0.084302555
2003,petroleum,ZAF,1.005161206
2003,all_renewable,ZAF,0.148889632
2003,nuclear,ZAF,0.127073205
2003,renewables,ZAF,0.021816427
2003,total,KOR,8.757635381
2003,coal,KOR,2.001886229
2003,natural_gas,KOR,0.96035392
2003,petroleum,KOR,4.504547651
2003,all_renewable,KOR,1.290847581
2003,nuclear,KOR,1.22694252
2003,renewables,KOR,0.063905061
2003,total,SSD,
2003,coal,SSD,
2003,natural_gas,SSD,
2003,petroleum,SSD,
2003,all_renewable,SSD,
2003,nuclear,SSD,
2003,renewables,SSD,
2003,total,ESP,6.128235185
2003,coal,ESP,0.853831177
2003,natural_gas,ESP,0.888306059
2003,petroleum,ESP,3.230427863
2003,all_renewable,ESP,1.155670087
2003,nuclear,ESP,0.596685931
2003,renewables,ESP,0.558984156
2003,total,LKA,0.200176329
2003,coal,LKA,2.31653E-06
2003,natural_gas,LKA,0
2003,petroleum,LKA,0.166994388
2003,all_renewable,LKA,0.033179625
2003,renewables,LKA,0.033179625
2003,total,SDN,0.139964002
2003,coal,SDN,0
2003,natural_gas,SDN,0
2003,petroleum,SDN,0.126993877
2003,all_renewable,SDN,0.012970125
2003,renewables,SDN,0.012970125
2003,total,SUR,0.027685064
2003,coal,SUR,0
2003,natural_gas,SUR,0
2003,petroleum,SUR,0.020071064
2003,all_renewable,SUR,0.007614
2003,renewables,SUR,0.007614
2003,total,SWE,2.181540144
2003,coal,SWE,0.089656204
2003,natural_gas,SWE,0.036887506
2003,petroleum,SWE,0.761225114
2003,all_renewable,SWE,1.29377132
2003,nuclear,SWE,0.645499476
2003,renewables,SWE,0.648271844
2003,total,CHE,1.288206477
2003,coal,CHE,0.003645059
2003,natural_gas,CHE,0.115819003
2003,petroleum,CHE,0.541952175
2003,all_renewable,CHE,0.626790239
2003,nuclear,CHE,0.268258849
2003,renewables,CHE,0.35853139
2003,total,SYR,0.771814679
2003,coal,SYR,5.64867E-06
2003,natural_gas,SYR,0.253277414
2003,petroleum,SYR,0.491305573
2003,all_renewable,SYR,0.027226043
2003,renewables,SYR,0.027226043
2003,total,TWN,4.052274133
2003,coal,TWN,1.279186477
2003,natural_gas,TWN,0.324281753
2003,petroleum,TWN,2.009188295
2003,all_renewable,TWN,0.439617608
2003,nuclear,TWN,0.369075996
2003,renewables,TWN,0.070541612
2003,total,TJK,0.227276638
2003,coal,TJK,0.001187457
2003,natural_gas,TJK,0.049915987
2003,petroleum,TJK,0.012370081
2003,all_renewable,TJK,0.163803113
2003,nuclear,TJK,
2003,renewables,TJK,0.163803113
2003,total,TZA,0.07643046
2003,coal,TZA,0.001614686
2003,natural_gas,TZA,0
2003,petroleum,TZA,0.048935723
2003,all_renewable,TZA,0.025880051
2003,renewables,TZA,0.025880051
2003,total,THA,3.314272549
2003,coal,THA,0.353061965
2003,natural_gas,THA,0.995404482
2003,petroleum,THA,1.871700141
2003,all_renewable,THA,0.094105961
2003,renewables,THA,0.094105961
2003,total,BHS,0.041474845
2003,coal,BHS,0
2003,natural_gas,BHS,0
2003,petroleum,BHS,0.041474845
2003,all_renewable,BHS,0
2003,renewables,BHS,0
2003,total,TLS,0.0023855
2003,coal,TLS,0
2003,natural_gas,TLS,0
2003,petroleum,TLS,0.0023855
2003,all_renewable,TLS,0
2003,nuclear,TLS,
2003,renewables,TLS,0
2003,total,TGO,0.018993796
2003,coal,TGO,0
2003,natural_gas,TGO,0
2003,petroleum,TGO,0.016584929
2003,all_renewable,TGO,0.002408867
2003,renewables,TGO,0.002408867
2003,total,TON,0.001799039
2003,coal,TON,0
2003,natural_gas,TON,0
2003,petroleum,TON,0.001799039
2003,all_renewable,TON,0
2003,renewables,TON,0
2003,total,TTO,0.624452817
2003,coal,TTO,7.00418E-05
2003,natural_gas,TTO,0.532527245
2003,petroleum,TTO,0.09173403
2003,all_renewable,TTO,0.0001215
2003,renewables,TTO,0.0001215
2003,total,TUN,0.329145875
2003,coal,TUN,3.04082E-05
2003,natural_gas,TUN,0.148947016
2003,petroleum,TUN,0.176672983
2003,all_renewable,TUN,0.003495468
2003,renewables,TUN,0.003495468
2003,total,TUR,3.324577601
2003,coal,TUR,0.85899293
2003,natural_gas,TUR,0.781667331
2003,petroleum,TUR,1.310032519
2003,all_renewable,TUR,0.373884822
2003,renewables,TUR,0.373884822
2003,total,TKM,0.79506201
2003,coal,TKM,0
2003,natural_gas,TKM,0.580504439
2003,petroleum,TKM,0.218160977
2003,all_renewable,TKM,-0.003603405
2003,nuclear,TKM,
2003,renewables,TKM,-0.003603405
2003,total,TCA,0.001433999
2003,coal,TCA,0
2003,natural_gas,TCA,0
2003,petroleum,TCA,0.001433999
2003,all_renewable,TCA,0
2003,renewables,TCA,0
2003,total,TUV,0
2003,coal,TUV,0
2003,natural_gas,TUV,0
2003,petroleum,TUV,0
2003,all_renewable,TUV,0
2003,nuclear,TUV,0
2003,renewables,TUV,0
2003,total,USIQ,0.00414439
2003,coal,USIQ,0
2003,natural_gas,USIQ,0
2003,petroleum,USIQ,0.00414439
2003,all_renewable,USIQ,0
2003,renewables,USIQ,0
2003,total,USOH,0
2003,coal,USOH,0
2003,natural_gas,USOH,0
2003,petroleum,USOH,0
2003,all_renewable,USOH,0
2003,nuclear,USOH,0
2003,renewables,USOH,0
2003,total,VIR,0.223987681
2003,coal,VIR,0
2003,natural_gas,VIR,0
2003,petroleum,VIR,0.223987681
2003,all_renewable,VIR,0
2003,renewables,VIR,0
2003,total,UGA,0.038914828
2003,coal,UGA,0
2003,natural_gas,UGA,0
2003,petroleum,UGA,0.021480857
2003,all_renewable,UGA,0.017433971
2003,renewables,UGA,0.017433971
2003,total,UKR,6.486928508
2003,coal,UKR,1.787486808
2003,natural_gas,UKR,3.165043308
2003,petroleum,UKR,0.638335279
2003,all_renewable,UKR,0.896063113
2003,nuclear,UKR,0.839098
2003,renewables,UKR,0.056965113
2003,total,ARE,2.442825139
2003,coal,ARE,0.005248273
2003,natural_gas,ARE,1.400605613
2003,petroleum,ARE,1.036895247
2003,all_renewable,ARE,7.60054E-05
2003,renewables,ARE,7.60054E-05
2003,total,GBR,9.900250649
2003,coal,GBR,1.613752918
2003,natural_gas,GBR,3.580114629
2003,petroleum,GBR,3.579788825
2003,all_renewable,GBR,1.126594277
2003,nuclear,GBR,0.958282248
2003,renewables,GBR,0.168312029
2003,total,USA,97.83477319
2003,coal,USA,22.32092797
2003,natural_gas,USA,22.83064221
2003,petroleum,USA,38.94853228
2003,all_renewable,USA,13.73467074
2003,nuclear,USA,7.959622147
2003,renewables,USA,5.775048591
2003,total,URY,0.160174413
2003,coal,URY,1.23874E-06
2003,natural_gas,URY,0.002218488
2003,petroleum,URY,0.074428326
2003,all_renewable,URY,0.08352636
2003,renewables,URY,0.08352636
2003,total,UZB,2.113543039
2003,coal,UZB,0.041815752
2003,natural_gas,UZB,1.6981139
2003,petroleum,UZB,0.297513584
2003,all_renewable,UZB,0.076099804
2003,nuclear,UZB,
2003,renewables,UZB,0.076099804
2003,total,VUT,0.001625359
2003,coal,VUT,0
2003,natural_gas,VUT,0
2003,petroleum,VUT,0.001625359
2003,all_renewable,VUT,0
2003,renewables,VUT,0
2003,total,VEN,2.629704657
2003,coal,VEN,0.001665019
2003,natural_gas,VEN,1.026268026
2003,petroleum,VEN,0.994892048
2003,all_renewable,VEN,0.606879564
2003,renewables,VEN,0.606879564
2003,total,VNM,0.967323455
2003,coal,VNM,0.21937185
2003,natural_gas,VNM,0.098783118
2003,petroleum,VNM,0.457655973
2003,all_renewable,VNM,0.191512513
2003,renewables,VNM,0.191512513
2003,total,WAK,0.019017366
2003,coal,WAK,0
2003,natural_gas,WAK,0
2003,petroleum,WAK,0.019017366
2003,all_renewable,WAK,0
2003,renewables,WAK,0
2003,total,ESH,0.003647336
2003,coal,ESH,0
2003,natural_gas,ESH,0
2003,petroleum,ESH,0.003647336
2003,all_renewable,ESH,0
2003,renewables,ESH,0
2003,total,YEM,0.255379575
2003,coal,YEM,0
2003,natural_gas,YEM,0
2003,petroleum,YEM,0.255379575
2003,all_renewable,YEM,0
2003,renewables,YEM,0
2003,total,ZMB,0.111678282
2003,coal,ZMB,0.003566205
2003,natural_gas,ZMB,0
2003,petroleum,ZMB,0.026159888
2003,all_renewable,ZMB,0.081952189
2003,renewables,ZMB,0.081952189
2003,total,ZWE,0.181190089
2003,coal,ZWE,0.089112084
2003,natural_gas,ZWE,0
2003,petroleum,ZWE,0.032512787
2003,all_renewable,ZWE,0.059565218
2003,renewables,ZWE,0.059565218
2004,total,WORL,450.1078424
2004,coal,WORL,119.4051382
2004,natural_gas,WORL,99.79480965
2004,petroleum,WORL,169.8322803
2004,all_renewable,WORL,61.07561428
2004,nuclear,WORL,27.24878676
2004,renewables,WORL,33.82682751
2004,total,AFG,0.016413669
2004,coal,AFG,0.000708357
2004,natural_gas,AFG,0.000739496
2004,petroleum,AFG,0.008965576
2004,all_renewable,AFG,0.00600024
2004,renewables,AFG,0.00600024
2004,total,ALB,0.120150196
2004,coal,ALB,0.000902932
2004,natural_gas,ALB,0.001106066
2004,petroleum,ALB,0.063251986
2004,all_renewable,ALB,0.054889212
2004,renewables,ALB,0.054889212
2004,total,DZA,1.295406064
2004,coal,DZA,0.010484977
2004,natural_gas,DZA,0.767344096
2004,petroleum,DZA,0.513405022
2004,all_renewable,DZA,0.004171968
2004,renewables,DZA,0.004171968
2004,total,ASM,0.007967312
2004,coal,ASM,0
2004,natural_gas,ASM,0
2004,petroleum,ASM,0.007967312
2004,all_renewable,ASM,0
2004,renewables,ASM,0
2004,total,AGO,0.157220993
2004,coal,AGO,0
2004,natural_gas,AGO,0.027731104
2004,petroleum,AGO,0.112132162
2004,all_renewable,AGO,0.017357728
2004,renewables,AGO,0.017357728
2004,total,ATA,0.003302542
2004,coal,ATA,0
2004,natural_gas,ATA,0
2004,petroleum,ATA,0.003302542
2004,all_renewable,ATA,0
2004,renewables,ATA,0
2004,total,ATG,0.008519161
2004,coal,ATG,0
2004,natural_gas,ATG,0
2004,petroleum,ATG,0.008519161
2004,all_renewable,ATG,0
2004,renewables,ATG,0
2004,total,ARG,2.974688884
2004,coal,ARG,0.028793891
2004,natural_gas,ARG,1.399037274
2004,petroleum,ARG,1.130898902
2004,all_renewable,ARG,0.415958816
2004,nuclear,ARG,0.085598665
2004,renewables,ARG,0.330360151
2004,total,ARM,0.107678376
2004,coal,ARM,3.20356E-05
2004,natural_gas,ARM,0.049176491
2004,petroleum,ARM,0.0153704
2004,all_renewable,ARM,0.043099449
2004,nuclear,ARM,0.025853625
2004,renewables,ARM,0.017245824
2004,total,ABW,0.018721994
2004,coal,ABW,0
2004,natural_gas,ABW,0
2004,petroleum,ABW,0.018721994
2004,all_renewable,ABW,0
2004,nuclear,ABW,
2004,renewables,ABW,0
2004,total,AUS,5.114950147
2004,coal,AUS,1.98621462
2004,natural_gas,AUS,1.052308742
2004,petroleum,AUS,1.898587413
2004,all_renewable,AUS,0.177839371
2004,renewables,AUS,0.177839371
2004,total,AUT,1.528123237
2004,coal,AUT,0.150738243
2004,natural_gas,AUT,0.315337664
2004,petroleum,AUT,0.617948872
2004,all_renewable,AUT,0.444098457
2004,renewables,AUT,0.444098457
2004,total,AZE,0.626021359
2004,coal,AZE,0.000113441
2004,natural_gas,AZE,0.365072344
2004,petroleum,AZE,0.228864562
2004,all_renewable,AZE,0.031971012
2004,nuclear,AZE,
2004,renewables,AZE,0.031971012
2004,total,BHR,0.456248106
2004,coal,BHR,0
2004,natural_gas,BHR,0.360504349
2004,petroleum,BHR,0.095743757
2004,all_renewable,BHR,0
2004,renewables,BHR,0
2004,total,BGD,0.669973085
2004,coal,BGD,0.02641506
2004,natural_gas,BGD,0.470028524
2004,petroleum,BGD,0.161330013
2004,all_renewable,BGD,0.012199488
2004,renewables,BGD,0.012199488
2004,total,BRB,0.024376841
2004,coal,BRB,0
2004,natural_gas,BRB,0.001109244
2004,petroleum,BRB,0.023267597
2004,all_renewable,BRB,0
2004,renewables,BRB,0
2004,total,BLR,0.960836028
2004,coal,BLR,0.005970157
2004,natural_gas,BLR,0.601174308
2004,petroleum,BLR,0.339713962
2004,all_renewable,BLR,0.013977601
2004,nuclear,BLR,
2004,renewables,BLR,0.013977601
2004,total,BEL,2.810338987
2004,coal,BEL,0.219551663
2004,natural_gas,BEL,0.651563869
2004,petroleum,BEL,1.417565484
2004,all_renewable,BEL,0.521657972
2004,nuclear,BEL,0.465370884
2004,renewables,BEL,0.056287088
2004,total,BLZ,0.008291759
2004,coal,BLZ,0
2004,natural_gas,BLZ,0
2004,petroleum,BLZ,0.006670774
2004,all_renewable,BLZ,0.001620985
2004,renewables,BLZ,0.001620985
2004,total,BEN,0.037393187
2004,coal,BEN,0
2004,natural_gas,BEN,0
2004,petroleum,BEN,0.035411035
2004,all_renewable,BEN,0.001982152
2004,renewables,BEN,0.001982152
2004,total,BMU,0.009077513
2004,coal,BMU,0
2004,natural_gas,BMU,0
2004,petroleum,BMU,0.009077513
2004,all_renewable,BMU,0
2004,renewables,BMU,0
2004,total,BTN,0.022211338
2004,coal,BTN,0.001488986
2004,natural_gas,BTN,0
2004,petroleum,BTN,0.002864525
2004,all_renewable,BTN,0.017857828
2004,renewables,BTN,0.017857828
2004,total,BOL,0.193555434
2004,coal,BOL,0
2004,natural_gas,BOL,0.078974935
2004,petroleum,BOL,0.092698041
2004,all_renewable,BOL,0.021882458
2004,renewables,BOL,0.021882458
2004,total,BIH,0.198826691
2004,coal,BIH,0.09032041
2004,natural_gas,BIH,0.010509744
2004,petroleum,BIH,0.050856163
2004,all_renewable,BIH,0.047140374
2004,nuclear,BIH,
2004,renewables,BIH,0.047140374
2004,total,BWA,0.054378421
2004,coal,BWA,0.019675794
2004,natural_gas,BWA,0
2004,petroleum,BWA,0.028185707
2004,all_renewable,BWA,0.00651692
2004,renewables,BWA,0.00651692
2004,total,BRA,9.148526785
2004,coal,BRA,0.443929204
2004,natural_gas,BRA,0.632449272
2004,petroleum,BRA,4.459103405
2004,all_renewable,BRA,3.613044904
2004,nuclear,BRA,0.1201412
2004,renewables,BRA,3.492903704
2004,total,VGB,0.001814655
2004,coal,VGB,0
2004,natural_gas,VGB,0
2004,petroleum,VGB,0.001814655
2004,all_renewable,VGB,0
2004,renewables,VGB,0
2004,total,BRN,0.10233761
2004,coal,BRN,0
2004,natural_gas,BRN,0.07394961
2004,petroleum,BRN,0.028388
2004,all_renewable,BRN,0
2004,renewables,BRN,0
2004,total,BGR,0.772242118
2004,coal,BGR,0.264775366
2004,natural_gas,BGR,0.10990594
2004,petroleum,BGR,0.210741167
2004,all_renewable,BGR,0.186819644
2004,nuclear,BGR,0.171671588
2004,renewables,BGR,0.015148056
2004,total,BFA,0.016864086
2004,coal,BFA,0
2004,natural_gas,BFA,0
2004,petroleum,BFA,0.015530487
2004,all_renewable,BFA,0.001333599
2004,renewables,BFA,0.001333599
2004,total,MMR,0.211858908
2004,coal,MMR,0.011657742
2004,natural_gas,MMR,0.099382767
2004,petroleum,MMR,0.076937511
2004,all_renewable,MMR,0.023880889
2004,renewables,MMR,0.023880889
2004,total,BDI,0.00424343
2004,coal,BDI,0
2004,natural_gas,BDI,0
2004,petroleum,BDI,0.003127034
2004,all_renewable,BDI,0.001116396
2004,renewables,BDI,0.001116396
2004,total,CPV,0.006129895
2004,coal,CPV,0
2004,natural_gas,CPV,0
2004,petroleum,CPV,0.006069799
2004,all_renewable,CPV,0.000060096
2004,renewables,CPV,0.000060096
2004,total,KHM,0.036250614
2004,coal,KHM,1.31E-08
2004,natural_gas,KHM,0
2004,petroleum,KHM,0.035768513
2004,all_renewable,KHM,0.000482088
2004,renewables,KHM,0.000482088
2004,total,CMR,0.08898221
2004,coal,CMR,0
2004,natural_gas,CMR,0
2004,petroleum,CMR,0.050110114
2004,all_renewable,CMR,0.038872096
2004,renewables,CMR,0.038872096
2004,total,CAN,13.55944626
2004,coal,CAN,1.166563617
2004,natural_gas,CAN,3.424499964
2004,petroleum,CAN,4.554715478
2004,all_renewable,CAN,4.413667202
2004,nuclear,CAN,0.967904096
2004,renewables,CAN,3.445763106
2004,total,CYM,0.007142248
2004,coal,CYM,0
2004,natural_gas,CYM,0
2004,petroleum,CYM,0.007142248
2004,all_renewable,CYM,0
2004,renewables,CYM,0
2004,total,CAF,0.005764353
2004,coal,CAF,0
2004,natural_gas,CAF,0
2004,petroleum,CAF,0.004522369
2004,all_renewable,CAF,0.001241984
2004,renewables,CAF,0.001241984
2004,total,TCD,0.003474965
2004,coal,TCD,0
2004,natural_gas,TCD,0
2004,petroleum,TCD,0.003474965
2004,all_renewable,TCD,0
2004,renewables,TCD,0
2004,total,CHL,1.184061249
2004,coal,CHL,0.094499378
2004,natural_gas,CHL,0.308995973
2004,petroleum,CHL,0.534986649
2004,all_renewable,CHL,0.245579249
2004,renewables,CHL,0.245579249
2004,total,CHN,66.60807363
2004,coal,CHN,47.59347104
2004,natural_gas,CHN,1.411068035
2004,petroleum,CHN,13.99649815
2004,all_renewable,CHN,3.607036403
2004,nuclear,CHN,0.484062816
2004,renewables,CHN,3.122973587
2004,total,COL,1.243032443
2004,coal,COL,0.093018261
2004,natural_gas,COL,0.208656559
2004,petroleum,COL,0.567071558
2004,all_renewable,COL,0.374286066
2004,renewables,COL,0.374286066
2004,total,COM,0.002204359
2004,coal,COM,0
2004,natural_gas,COM,0
2004,petroleum,COM,0.002154279
2004,all_renewable,COM,0.00005008
2004,renewables,COM,0.00005008
2004,total,COG,0.018087221
2004,coal,COG,0
2004,natural_gas,COG,0
2004,petroleum,COG,0.013433541
2004,all_renewable,COG,0.00465368
2004,renewables,COG,0.00465368
2004,total,COD,0.086772125
2004,coal,COD,6.6793E-05
2004,natural_gas,COD,0
2004,petroleum,COD,0.021279548
2004,all_renewable,COD,0.065425784
2004,renewables,COD,0.065425784
2004,total,COK,0.000676274
2004,coal,COK,0
2004,natural_gas,COK,0
2004,petroleum,COK,0.000674971
2004,all_renewable,COK,1.30208E-06
2004,renewables,COK,1.30208E-06
2004,total,CRI,0.161970515
2004,coal,CRI,1.42E-07
2004,natural_gas,CRI,0
2004,petroleum,CRI,0.082056404
2004,all_renewable,CRI,0.079913969
2004,renewables,CRI,0.079913969
2004,total,HRV,0.406677165
2004,coal,HRV,0.029645912
2004,natural_gas,HRV,0.101680714
2004,petroleum,HRV,0.195336838
2004,all_renewable,HRV,0.080013702
2004,nuclear,HRV,
2004,renewables,HRV,0.080013702
2004,total,CUB,0.358738744
2004,coal,CUB,0.00061356
2004,natural_gas,CUB,0.013680678
2004,petroleum,CUB,0.335325459
2004,all_renewable,CUB,0.009119047
2004,renewables,CUB,0.009119047
2004,total,CYP,0.106139734
2004,coal,CYP,0.000323253
2004,natural_gas,CYP,0
2004,petroleum,CYP,0.105816481
2004,all_renewable,CYP,0
2004,renewables,CYP,0
2004,total,CZE,1.852915033
2004,coal,CZE,0.834126774
2004,natural_gas,CZE,0.343467086
2004,petroleum,CZE,0.424408824
2004,all_renewable,CZE,0.25091235
2004,nuclear,CZE,0.282876799
2004,renewables,CZE,-0.031964449
2004,total,CIV,0.117558526
2004,coal,CIV,0
2004,natural_gas,CIV,0.04595541
2004,petroleum,CIV,0.058001216
2004,all_renewable,CIV,0.0136019
2004,renewables,CIV,0.0136019
2004,total,DNK,0.857020642
2004,coal,DNK,0.171992925
2004,natural_gas,DNK,0.205535843
2004,petroleum,DNK,0.386175535
2004,all_renewable,DNK,0.093316339
2004,renewables,DNK,0.093316339
2004,total,DJI,0.012155557
2004,coal,DJI,0
2004,natural_gas,DJI,0
2004,petroleum,DJI,0.012155557
2004,all_renewable,DJI,0
2004,renewables,DJI,0
2004,total,DMA,0.00240821
2004,coal,DMA,0
2004,natural_gas,DMA,0
2004,petroleum,DMA,0.002067666
2004,all_renewable,DMA,0.000340544
2004,renewables,DMA,0.000340544
2004,total,DOM,0.257945146
2004,coal,DOM,0.01006214
2004,natural_gas,DOM,0.004806725
2004,petroleum,DOM,0.22634653
2004,all_renewable,DOM,0.016729751
2004,renewables,DOM,0.016729751
2004,total,ECU,0.450201484
2004,coal,ECU,4.9317E-05
2004,natural_gas,ECU,0.007804615
2004,petroleum,ECU,0.363371246
2004,all_renewable,ECU,0.078976305
2004,renewables,ECU,0.078976305
2004,total,EGY,2.629545554
2004,coal,EGY,0.043312473
2004,natural_gas,EGY,1.163227365
2004,petroleum,EGY,1.304704537
2004,all_renewable,EGY,0.118301179
2004,renewables,EGY,0.118301179
2004,total,SLV,0.113542825
2004,coal,SLV,0
2004,natural_gas,SLV,0
2004,petroleum,SLV,0.087718929
2004,all_renewable,SLV,0.025823896
2004,renewables,SLV,0.025823896
2004,total,GNQ,0.012401737
2004,coal,GNQ,0
2004,natural_gas,GNQ,0.003697481
2004,petroleum,GNQ,0.008634145
2004,all_renewable,GNQ,0.000070112
2004,renewables,GNQ,0.000070112
2004,total,ERI,0.011563278
2004,coal,ERI,0
2004,natural_gas,ERI,0
2004,petroleum,ERI,0.011553262
2004,all_renewable,ERI,0.000010016
2004,nuclear,ERI,
2004,renewables,ERI,0.000010016
2004,total,EST,0.083518314
2004,coal,EST,0.001610812
2004,natural_gas,EST,0.034148404
2004,petroleum,EST,0.053296576
2004,all_renewable,EST,-0.005537479
2004,nuclear,EST,
2004,renewables,EST,-0.005537479
2004,total,SWZ,0.019865265
2004,coal,SWZ,0.005238633
2004,natural_gas,SWZ,0
2004,petroleum,SWZ,0.009233652
2004,all_renewable,SWZ,0.00539298
2004,renewables,SWZ,0.00539298
2004,total,ETH,0.08521532
2004,coal,ETH,1.10E-07
2004,natural_gas,ETH,0
2004,petroleum,ETH,0.05972449
2004,all_renewable,ETH,0.02549072
2004,renewables,ETH,0.02549072
2004,total,FLK,0.00056989
2004,coal,FLK,0
2004,natural_gas,FLK,0
2004,petroleum,FLK,0.000567386
2004,all_renewable,FLK,0.000002504
2004,renewables,FLK,0.000002504
2004,total,FRO,0.012088443
2004,coal,FRO,0
2004,natural_gas,FRO,0
2004,petroleum,FRO,0.011077308
2004,all_renewable,FRO,0.001011135
2004,renewables,FRO,0.001011135
2004,total,FJI,0.033813553
2004,coal,FJI,3.93E-07
2004,natural_gas,FJI,0
2004,petroleum,FJI,0.029094623
2004,all_renewable,FJI,0.004718538
2004,renewables,FJI,0.004718538
2004,total,FIN,1.346316736
2004,coal,FIN,0.203997862
2004,natural_gas,FIN,0.173488469
2004,petroleum,FIN,0.460023933
2004,all_renewable,FIN,0.508806472
2004,nuclear,FIN,0.22028864
2004,renewables,FIN,0.288517832
2004,total,CSK,
2004,coal,CSK,
2004,natural_gas,CSK,
2004,petroleum,CSK,
2004,all_renewable,CSK,
2004,nuclear,CSK,
2004,renewables,CSK,
2004,total,SCG,0.958660387
2004,coal,SCG,0.570684666
2004,natural_gas,SCG,0.086521044
2004,petroleum,SCG,0.175711442
2004,all_renewable,SCG,0.125743236
2004,nuclear,SCG,
2004,renewables,SCG,0.125743236
2004,total,SUN,
2004,coal,SUN,
2004,natural_gas,SUN,
2004,petroleum,SUN,
2004,all_renewable,SUN,
2004,nuclear,SUN,
2004,renewables,SUN,
2004,total,YUG,
2004,coal,YUG,
2004,natural_gas,YUG,
2004,petroleum,YUG,
2004,all_renewable,YUG,
2004,nuclear,YUG,
2004,renewables,YUG,
2004,total,FRA,11.32236248
2004,coal,FRA,0.534501485
2004,natural_gas,FRA,1.765623219
2004,petroleum,FRA,4.164377571
2004,all_renewable,FRA,4.857860207
2004,nuclear,FRA,4.401794373
2004,renewables,FRA,0.456065834
2004,total,GUF,0.015227787
2004,coal,GUF,0
2004,natural_gas,GUF,0
2004,petroleum,GUF,0.009288299
2004,all_renewable,GUF,0.005939488
2004,renewables,GUF,0.005939488
2004,total,PYF,0.015250945
2004,coal,PYF,0
2004,natural_gas,PYF,0
2004,petroleum,PYF,0.013468097
2004,all_renewable,PYF,0.001782848
2004,renewables,PYF,0.001782848
2004,total,GAB,0.04190123
2004,coal,GAB,0
2004,natural_gas,GAB,0.003697481
2004,petroleum,GAB,0.029279493
2004,all_renewable,GAB,0.008924256
2004,renewables,GAB,0.008924256
2004,total,GMB,0.004943141
2004,coal,GMB,0
2004,natural_gas,GMB,0
2004,petroleum,GMB,0.004943141
2004,all_renewable,GMB,0
2004,renewables,GMB,0
2004,total,GEO,0.137253246
2004,coal,GEO,0.000293585
2004,natural_gas,GEO,0.045218385
2004,petroleum,GEO,0.025898241
2004,all_renewable,GEO,0.065843035
2004,nuclear,GEO,
2004,renewables,GEO,0.065843035
2004,total,DEU,14.55202453
2004,coal,DEU,3.472806168
2004,natural_gas,DEU,3.236585848
2004,petroleum,DEU,5.484392539
2004,all_renewable,DEU,2.358239972
2004,nuclear,DEU,1.594896888
2004,renewables,DEU,0.763343084
2004,total,DDR,
2004,coal,DDR,
2004,natural_gas,DDR,
2004,petroleum,DDR,
2004,all_renewable,DDR,
2004,nuclear,DDR,
2004,renewables,DDR,
2004,total,DEUW,
2004,coal,DEUW,
2004,natural_gas,DEUW,
2004,petroleum,DEUW,
2004,all_renewable,DEUW,
2004,nuclear,DEUW,
2004,renewables,DEUW,
2004,total,GHA,0.141450622
2004,coal,GHA,0
2004,natural_gas,GHA,0
2004,petroleum,GHA,0.088219994
2004,all_renewable,GHA,0.053230628
2004,renewables,GHA,0.053230628
2004,total,GIB,0.159577517
2004,coal,GIB,0
2004,natural_gas,GIB,0
2004,petroleum,GIB,0.159577517
2004,all_renewable,GIB,0
2004,renewables,GIB,0
2004,total,GRC,1.396548014
2004,coal,GRC,0.342978705
2004,natural_gas,GRC,0.098482093
2004,petroleum,GRC,0.884922873
2004,all_renewable,GRC,0.070164343
2004,renewables,GRC,0.070164343
2004,total,GRL,0.009699473
2004,coal,GRL,0
2004,natural_gas,GRL,0
2004,petroleum,GRL,0.007776401
2004,all_renewable,GRL,0.001923072
2004,renewables,GRL,0.001923072
2004,total,GRD,0.003234494
2004,coal,GRD,0
2004,natural_gas,GRD,0
2004,petroleum,GRD,0.003234494
2004,all_renewable,GRD,0
2004,renewables,GRD,0
2004,total,GLP,0.03254362
2004,coal,GLP,0
2004,natural_gas,GLP,0
2004,petroleum,GLP,0.030199876
2004,all_renewable,GLP,0.002343744
2004,renewables,GLP,0.002343744
2004,total,GUM,0.0451893
2004,coal,GUM,0
2004,natural_gas,GUM,0
2004,petroleum,GUM,0.0451893
2004,all_renewable,GUM,0
2004,renewables,GUM,0
2004,total,GTM,0.177403702
2004,coal,GTM,0.010694261
2004,natural_gas,GTM,0
2004,petroleum,GTM,0.126396013
2004,all_renewable,GTM,0.040313428
2004,renewables,GTM,0.040313428
2004,total,GIN,0.031838151
2004,coal,GIN,0
2004,natural_gas,GIN,0
2004,petroleum,GIN,0.026339367
2004,all_renewable,GIN,0.005498784
2004,renewables,GIN,0.005498784
2004,total,GNB,0.004256625
2004,coal,GNB,0
2004,natural_gas,GNB,0
2004,petroleum,GNB,0.004256625
2004,all_renewable,GNB,0
2004,renewables,GNB,0
2004,total,GUY,0.023518999
2004,coal,GUY,0
2004,natural_gas,GUY,0
2004,petroleum,GUY,0.022958103
2004,all_renewable,GUY,0.000560896
2004,renewables,GUY,0.000560896
2004,total,HTI,0.030278881
2004,coal,HTI,0
