Report generated on: 01-12-2021 14:58:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
INTL.4419-2-GUM-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76E-07,1.9512E-06,1.9432E-06,5.7096E-06,0.000019082,2.48972E-05,0.000287771,0.000612479,0.00054939,0.000618726
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GUM-QBTU.A,            Renewables and other (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76E-07,1.9512E-06,1.9432E-06,5.7096E-06,0.000019082,2.48972E-05,0.000287771,0.000612479,0.00054939,0.000618726
,Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-GTM-QBTU.A,    Consumption (quad Btu),0.064524167,0.054527076,0.056053754,0.061419537,0.053362043,0.0600408,0.064941609,0.065360302,0.071664257,0.07494901,0.079988399,0.07776592,0.085606986,0.09146515,0.102122013,0.109266293,0.112993292,0.12205183,0.143530326,0.154657261,0.162522478,0.169397024,0.171216976,0.187988451,0.177403702,0.183149101,0.194177045,0.208157778,0.193324409,0.202997746,0.205206056,0.209108301,0.214889982,0.223322049,0.237088228,0.271950965,0.297967463,0.315922159,0.321086965
INTL.4411-2-GTM-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001767333,0.003793008,0.005536914,0.006753563,0.009862808,0.009268086,0.010694261,0.010309033,0.010838116,0.0113444,0.011420737,0.007651142,0.01255674,0.012602754,0.012712374,0.01470259,0.017926828,0.038936364,0.047651191,0.050814143,0.046705021
INTL.4413-2-GTM-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-GTM-QBTU.A,        Petroleum and other liquids (quad Btu),0.058634171,0.050408594,0.050408594,0.052424937,0.046502963,0.052424937,0.046577541,0.04714789,0.051986713,0.052457618,0.054909177,0.052135104,0.063319976,0.068053411,0.077281085,0.085171473,0.089269816,0.09829012,0.119234915,0.120343785,0.125899973,0.132838741,0.134676778,0.136770304,0.126396013,0.130742579,0.137931799,0.150672158,0.134905848,0.153504767,0.136973868,0.13844785,0.140958113,0.142828005,0.150566067,0.172110269,0.1844304,0.185634604,0.201264019
INTL.4419-2-GTM-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.005889996,0.004118482,0.00564516,0.0089946,0.00685908,0.007615863,0.018364068,0.018212412,0.019677544,0.022491392,0.025079222,0.025630816,0.02228701,0.023411739,0.024840928,0.02409482,0.023723476,0.02376171,0.022528078,0.030520468,0.031085591,0.02980472,0.02667739,0.041950061,0.040313428,0.04209749,0.04540713,0.046141221,0.046997824,0.041841836,0.055675449,0.058057697,0.061219496,0.065791454,0.068595332,0.060904333,0.065885872,0.079473413,0.073117925
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GTM-QBTU.A,            Renewables and other (quad Btu),0.005889996,0.004118482,0.00564516,0.0089946,0.00685908,0.007615863,0.018364068,0.018212412,0.019677544,0.022491392,0.025079222,0.025630816,0.02228701,0.023411739,0.024840928,0.02409482,0.023723476,0.02376171,0.022528078,0.030520468,0.031085591,0.02980472,0.02667739,0.041950061,0.040313428,0.04209749,0.04540713,0.046141221,0.046997824,0.041841836,0.055675449,0.058057697,0.061219496,0.065791454,0.068595332,0.060904333,0.065885872,0.079473413,0.073117925
,Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-GIN-QBTU.A,    Consumption (quad Btu),0.013599254,0.013361117,0.013576066,0.013853235,0.01389542,0.013066437,0.01580477,0.016859612,0.017086705,0.016534598,0.021813664,0.017215805,0.017743503,0.018555575,0.018769201,0.018669547,0.018762008,0.019802394,0.020233868,0.021101755,0.026547343,0.029086278,0.030303925,0.029442594,0.031838151,0.03217726,0.032719044,0.034734555,0.035073652,0.036816948,0.042137568,0.042923761,0.041640742,0.037046214,0.038287861,0.046462278,0.052343172,0.052677287,0.048069626
INTL.4411-2-GIN-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-GIN-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-GIN-QBTU.A,        Petroleum and other liquids (quad Btu),0.01206183,0.011814073,0.012028874,0.012243675,0.01227722,0.01138447,0.014102072,0.015140477,0.015352273,0.014761158,0.020014118,0.015379069,0.015902627,0.016699955,0.016891689,0.016699955,0.016745708,0.016891689,0.017103389,0.017103389,0.022405737,0.02344446,0.024312028,0.025433094,0.026339367,0.027287749,0.02819598,0.029466383,0.029910156,0.031762244,0.037426396,0.038902309,0.037007402,0.032447452,0.034227091,0.03805654,0.042143289,0.041317169,0.04113216
INTL.4419-2-GIN-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.001537424,0.001547044,0.001547192,0.00160956,0.0016182,0.001681967,0.001702698,0.001719135,0.001734432,0.00177344,0.001799546,0.001836736,0.001840876,0.00185562,0.001877512,0.001969592,0.0020163,0.002910705,0.003130479,0.003998366,0.004141606,0.005641818,0.005991897,0.0040095,0.005498784,0.004889511,0.004523064,0.005268172,0.005163496,0.005054704,0.004711172,0.004021452,0.00463334,0.004598762,0.00406077,0.008405738,0.010199883,0.011360117,0.006937466
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GIN-QBTU.A,            Renewables and other (quad Btu),0.001537424,0.001547044,0.001547192,0.00160956,0.0016182,0.001681967,0.001702698,0.001719135,0.001734432,0.00177344,0.001799546,0.001836736,0.001840876,0.00185562,0.001877512,0.001969592,0.0020163,0.002910705,0.003130479,0.003998366,0.004141606,0.005641818,0.005991897,0.0040095,0.005498784,0.004889511,0.004523064,0.005268172,0.005163496,0.005054704,0.004711172,0.004021452,0.00463334,0.004598762,0.00406077,0.008405738,0.010199883,0.011360117,0.006937466
,Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-GNB-QBTU.A,    Consumption (quad Btu),0.001222341,0.001219002,0.001219002,0.001219002,0.001629788,0.001828502,0.001572776,0.00271431,0.00312104,0.003156833,0.00386004,0.00386004,0.004100583,0.00449295,0.00449295,0.00449295,0.004312863,0.00449295,0.00449295,0.004492951,0.00340127,0.003463795,0.003538605,0.004113992,0.004256625,0.004311454,0.004409737,0.004685315,0.004563103,0.004727617,0.004851532,0.004922659,0.005019561,0.005138224,0.005398677,0.005584487,0.005814035,0.004705707,0.004727866
INTL.4411-2-GNB-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-GNB-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-GNB-QBTU.A,        Petroleum and other liquids (quad Btu),0.001222341,0.001219002,0.001219002,0.001219002,0.001629788,0.001828502,0.001572776,0.00271431,0.00312104,0.003156833,0.00386004,0.00386004,0.004100583,0.00449295,0.00449295,0.00449295,0.004312863,0.00449295,0.00449295,0.004492951,0.00340127,0.003463795,0.003538605,0.004113992,0.004256625,0.004311454,0.004409737,0.004685315,0.004563103,0.004727617,0.004851532,0.004922659,0.005019561,0.005138224,0.005395824,0.005575168,0.005804803,0.004696494,0.004709658
INTL.4419-2-GNB-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002853,0.000009319,0.000009232,0.000009213,0.000018208
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GNB-QBTU.A,            Renewables and other (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002853,0.000009319,0.000009232,0.000009213,0.000018208
,Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-GUY-QBTU.A,    Consumption (quad Btu),0.020822709,0.025416369,0.019709451,0.017596105,0.019763236,0.020132151,0.019126839,0.014537623,0.014368845,0.009666579,0.009303072,0.010964963,0.012177052,0.015535394,0.015528802,0.013185121,0.014367913,0.015287459,0.019766902,0.023729014,0.023649904,0.023114936,0.023381139,0.024089772,0.023518999,0.021228349,0.018997954,0.023507376,0.022349861,0.023016809,0.02442784,0.025385564,0.028749453,0.02803315,0.028010478,0.028641829,0.032141628,0.031821079,0.032287069
INTL.4411-2-GUY-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-GUY-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-GUY-QBTU.A,        Petroleum and other liquids (quad Btu),0.020770769,0.025364104,0.019657181,0.017543505,0.019711036,0.020079916,0.019074609,0.014485528,0.014317225,0.009614419,0.009251062,0.010912783,0.012057102,0.015442905,0.015426042,0.013065321,0.014265033,0.015188626,0.01970572,0.023667658,0.023231663,0.022629285,0.022811451,0.023573397,0.022958103,0.020776394,0.018548624,0.023038874,0.021902489,0.022572729,0.024327861,0.02525602,0.028564786,0.027818582,0.027805509,0.02837552,0.031936631,0.031642835,0.032114776
INTL.4419-2-GUY-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.00005194,0.000052265,0.00005227,0.0000526,0.0000522,0.000052235,0.00005223,0.000052095,0.00005162,0.00005216,0.00005201,0.00005218,0.00011995,0.000092489,0.00010276,0.0001198,0.00010288,0.000098833,0.000061182,0.000061356,0.000418241,0.000485651,0.000569688,0.000516375,0.000560896,0.000451955,0.000449331,0.000468502,0.000447372,0.00044408,9.99795E-05,0.000129543,0.000184667,0.000214568,0.000204969,0.000266309,0.000204997,0.000178244,0.000172293
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GUY-QBTU.A,            Renewables and other (quad Btu),0.00005194,0.000052265,0.00005227,0.0000526,0.0000522,0.000052235,0.00005223,0.000052095,0.00005162,0.00005216,0.00005201,0.00005218,0.00011995,0.000092489,0.00010276,0.0001198,0.00010288,0.000098833,0.000061182,0.000061356,0.000418241,0.000485651,0.000569688,0.000516375,0.000560896,0.000451955,0.000449331,0.000468502,0.000447372,0.00044408,9.99795E-05,0.000129543,0.000184667,0.000214568,0.000204969,0.000266309,0.000204997,0.000178244,0.000172293
,Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-HTI-QBTU.A,    Consumption (quad Btu),0.016136709,0.012152659,0.014674688,0.01296706,0.013156997,0.015143646,0.015242931,0.022176589,0.023465156,0.021832332,0.014021932,0.014188549,0.015338389,0.011608088,0.009931342,0.015550575,0.018067889,0.021877835,0.021496167,0.023272275,0.023850251,0.02594695,0.028420242,0.026293406,0.030278881,0.031582947,0.032328976,0.034866697,0.035128195,0.033394194,0.030979543,0.032568058,0.035807396,0.037676343,0.040601258,0.046313227,0.048061149,0.04764383,0.049767949
INTL.4411-2-HTI-QBTU.A,        Coal (quad Btu),0.001148112,0.001323129,0.001498146,0.001764172,0.00184818,0.001876183,0.001484144,0.001302127,0.001120109,0.000742072,0.000364035,0.000952093,0.000812079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-HTI-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-HTI-QBTU.A,        Petroleum and other liquids (quad Btu),0.012609746,0.008383529,0.010479411,0.008383529,0.008406497,0.010060234,0.010269823,0.017415355,0.018917479,0.017626836,0.009829961,0.009636037,0.011237554,0.008814349,0.007548346,0.012972575,0.015286429,0.019855661,0.018406476,0.020562385,0.020993971,0.02305371,0.025805781,0.023741906,0.027704769,0.028963209,0.029670684,0.033364329,0.033364329,0.031393394,0.029263462,0.031393394,0.03370436,0.036321521,0.039735848,0.045519528,0.047403,0.046476267,0.047983292
INTL.4419-2-HTI-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.002378852,0.002446002,0.002697132,0.00281936,0.00290232,0.003207229,0.003488964,0.003459108,0.003427568,0.003463424,0.003827936,0.00360042,0.003288756,0.002793739,0.002382996,0.002578,0.00278146,0.002022174,0.003089691,0.00270989,0.00285628,0.00289324,0.002614461,0.0025515,0.002574112,0.002619738,0.002658292,0.001502368,0.001763866,0.0020008,0.00171608,0.001174664,0.002103036,0.001354822,0.00086541,0.000793699,0.000658149,0.001167563,0.001784657
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-HTI-QBTU.A,            Renewables and other (quad Btu),0.002378852,0.002446002,0.002697132,0.00281936,0.00290232,0.003207229,0.003488964,0.003459108,0.003427568,0.003463424,0.003827936,0.00360042,0.003288756,0.002793739,0.002382996,0.002578,0.00278146,0.002022174,0.003089691,0.00270989,0.00285628,0.00289324,0.002614461,0.0025515,0.002574112,0.002619738,0.002658292,0.001502368,0.001763866,0.0020008,0.00171608,0.001174664,0.002103036,0.001354822,0.00086541,0.000793699,0.000658149,0.001167563,0.001784657
,Hawaiian Trade Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-HITZ-QBTU.A,    Consumption (quad Btu),0.095642316,0.110218042,0.101739731,0.095380998,0.114770779,0.11043,0.064647121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4411-2-HITZ-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4413-2-HITZ-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4415-2-HITZ-QBTU.A,        Petroleum and other liquids (quad Btu),0.095642316,0.110218042,0.101739731,0.095380998,0.114770779,0.11043,0.064647121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4419-2-HITZ-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4417-2-HITZ-QBTU.A,            Nuclear (quad Btu),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4418-2-HITZ-QBTU.A,            Renewables and other (quad Btu),0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
,Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-HND-QBTU.A,    Consumption (quad Btu),0.032939985,0.031362072,0.031624243,0.033594443,0.033964697,0.031840909,0.03755893,0.036218426,0.045539686,0.052615058,0.058980793,0.05890459,0.060788277,0.060622921,0.060584343,0.06549889,0.073273674,0.075239713,0.08073571,0.086505713,0.083188741,0.090688579,0.091548059,0.100443367,0.106890813,0.109540258,0.105384018,0.130541381,0.129314356,0.122555884,0.130923555,0.132752538,0.142467069,0.143871791,0.150825209,0.167398619,0.161907471,0.173303074,0.193398132
INTL.4411-2-HND-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067E-06,9.21E-08,1.54684E-06,5.26E-07,1.04376E-06,5.5857E-06,1.05526E-06,7.59E-07,4.63E-07,4.50452E-06,3.27E-09,1.43078E-05,1.92092E-05,2.4111E-05,1.66079E-05,1.36119E-05,1.89939E-05,0.000240909,0.000288296,0.000772557,0.000701431,0.000601272,0.000474324,0.000643953,0.000505761
INTL.4413-2-HND-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-HND-QBTU.A,        Petroleum and other liquids (quad Btu),0.024934097,0.022793807,0.022793807,0.024865971,0.024934097,0.022793807,0.024244322,0.024410653,0.027576014,0.033566422,0.037480025,0.036994539,0.038343478,0.037445204,0.041938318,0.048489082,0.052910827,0.053758295,0.061155385,0.064416295,0.059294939,0.070058873,0.07378974,0.081483295,0.090899022,0.090726992,0.083594054,0.107377343,0.105043817,0.094030809,0.09677549,0.098927071,0.107302477,0.108133391,0.11708882,0.129748,0.118975,0.120421201,0.133711718
INTL.4419-2-HND-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.008005888,0.008568265,0.008830436,0.008728472,0.0090306,0.009047102,0.013314608,0.011807773,0.017963672,0.019048636,0.021500768,0.021910051,0.0224448,0.023177717,0.018644958,0.017009716,0.020361301,0.021480892,0.019579282,0.022083832,0.023892746,0.020628946,0.017757855,0.018955567,0.015991788,0.018798959,0.021770755,0.023139927,0.024253931,0.028511463,0.034129071,0.033584558,0.034876296,0.034965842,0.033034958,0.037049347,0.042458147,0.05223792,0.059180653
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-HND-QBTU.A,            Renewables and other (quad Btu),0.008005888,0.008568265,0.008830436,0.008728472,0.0090306,0.009047102,0.013314608,0.011807773,0.017963672,0.019048636,0.021500768,0.021910051,0.0224448,0.023177717,0.018644958,0.017009716,0.020361301,0.021480892,0.019579282,0.022083832,0.023892746,0.020628946,0.017757855,0.018955567,0.015991788,0.018798959,0.021770755,0.023139927,0.024253931,0.028511463,0.034129071,0.033584558,0.034876296,0.034965842,0.033034958,0.037049347,0.042458147,0.05223792,0.059180653
,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-HKG-QBTU.A,    Consumption (quad Btu),0.265054266,0.274461922,0.292578913,0.330507189,0.352230578,0.36461138,0.399205015,0.443961053,0.479443092,0.49311754,0.531226831,0.55730465,0.613494274,0.65719208,0.65437337,0.678566575,0.687169709,0.680761857,0.715727911,0.908707821,0.859637058,0.870095379,0.903680832,0.93651525,1.043446811,1.02521666,1.083514985,1.15588643,1.086368283,1.254672741,1.339792568,1.259291076,1.187743464,1.20894316,1.169708668,1.27566481,1.305213461,1.336776976,1.342974092
INTL.4411-2-HKG-QBTU.A,        Coal (quad Btu),7.72221E-05,0.001467219,0.026152538,0.077273543,0.108110886,0.132873427,0.161394108,0.201034766,0.223146016,0.237972652,0.25439521,0.273288875,0.293392351,0.319519149,0.246724486,0.250328182,0.207469938,0.156683562,0.185924983,0.156760784,0.177070186,0.206774939,0.22440731,0.274807575,0.275193686,0.278617197,0.293521055,0.315606564,0.292028095,0.317408412,0.265746853,0.322505068,0.317923226,0.333908752,0.354890955,0.287896325,0.28729626,0.270343778,0.263224267
INTL.4413-2-HKG-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0.014270077,0.015390376,0.017256595,0.018195864,0.019645051,0.020825062,0.068921037,0.108850128,0.101440378,0.111981894,0.099758024,0.100678697,0.095690795,0.071065575,0.093324408,0.113512651,0.11087265,0.099462225,0.124235345,0.1185782,0.148638716,0.118134502,0.106857186,0.10142189,0.096615165,0.119909293,0.125035388,0.124618401,0.12059238
INTL.4415-2-HKG-QBTU.A,        Petroleum and other liquids (quad Btu),0.265871871,0.273698524,0.267283715,0.254454097,0.246574719,0.235209669,0.241838306,0.247491791,0.261156555,0.261169618,0.268653505,0.279054837,0.31974869,0.333576749,0.381143768,0.392397995,0.3866185,0.390262563,0.406491631,0.611416939,0.552022372,0.532551315,0.556262842,0.565430832,0.651897718,0.610898576,0.657380333,0.717183068,0.645363118,0.794000785,0.898055134,0.791675749,0.730770364,0.744865531,0.686855054,0.831165246,0.856493076,0.902642594,0.917220057
INTL.4419-2-HKG-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",-0.000894827,-0.000703822,-0.000857341,-0.001220451,-0.002455027,-0.003471716,-0.004027398,-0.004565503,-0.00485948,-0.00602473,-0.006091961,-0.010429438,-0.016903362,-0.014099682,0.006860067,0.015015337,0.024160234,0.024965604,0.02187092,0.028548204,0.030786476,0.030090428,0.027319884,0.025211268,0.023031,0.022188236,0.021740947,0.023634572,0.024741726,0.024685344,0.027351864,0.026975756,0.032192688,0.028746986,0.031347494,0.036693947,0.036388736,0.039172203,0.041937388
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-HKG-QBTU.A,            Renewables and other (quad Btu),-0.000894827,-0.000703822,-0.000857341,-0.001220451,-0.002455027,-0.003471716,-0.004027398,-0.004565503,-0.00485948,-0.00602473,-0.006091961,-0.010429438,-0.016903362,-0.014099682,0.006860067,0.015015337,0.024160234,0.024965604,0.02187092,0.028548204,0.030786476,0.030090428,0.027319884,0.025211268,0.023031,0.022188236,0.021740947,0.023634572,0.024741726,0.024685344,0.027351864,0.026975756,0.032192688,0.028746986,0.031347494,0.036693947,0.036388736,0.039172203,0.041937388
,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-HUN-QBTU.A,    Consumption (quad Btu),1.143027945,1.1291198,1.123323606,1.142867674,1.1100612,1.178784625,1.179475324,1.201948543,1.181778265,1.187585261,1.122536154,1.094581205,0.995882666,1.017799472,1.014244667,1.024305352,1.055710641,1.03158775,1.027947467,1.022811333,0.996856745,1.031373322,1.02900377,1.052487322,1.060680224,1.139512755,1.125815816,1.092628154,1.08739003,1.010554672,1.030352776,1.000901815,0.937662818,0.910864425,0.938118663,0.981478814,1.000938887,1.043065677,1.059613996
INTL.4411-2-HUN-QBTU.A,        Coal (quad Btu),0.202642774,0.202847349,0.209121574,0.198472115,0.194984632,0.207100137,0.205603164,0.199980398,0.190711111,0.184600955,0.161138349,0.196751619,0.158225196,0.162118085,0.155057191,0.149043004,0.154006028,0.156048147,0.140456071,0.13947666,0.131806574,0.123856444,0.108741473,0.11908559,0.117858436,0.11474284,0.124294033,0.126266375,0.127170328,0.09969215,0.107084966,0.108828869,0.105796405,0.100693612,0.107280469,0.105935097,0.104708248,0.102700411,0.102841133
INTL.4413-2-HUN-QBTU.A,        Natural gas (quad Btu),0.35088,0.35945,0.37536,0.373973,0.380472,0.38868,0.411996,0.409494,0.405246,0.412984,0.39203,0.389463,0.34193736,0.368230414,0.371984867,0.40465655,0.451173563,0.428257942,0.430972783,0.436669975,0.424555729,0.472126235,0.473446769,0.519898954,0.51241387,0.533357642,0.506559066,0.471768212,0.46550884,0.403391097,0.432755144,0.413273529,0.369390299,0.346603588,0.32329369,0.34073405,0.363321764,0.375754042,0.362481584
INTL.4415-2-HUN-QBTU.A,        Petroleum and other liquids (quad Btu),0.521554026,0.503080595,0.47472557,0.475944305,0.422006831,0.432976761,0.407633337,0.416972804,0.379672969,0.379626872,0.366837302,0.339861798,0.34266442,0.336308424,0.339433113,0.32222465,0.302499405,0.309819817,0.323145867,0.309106858,0.296351226,0.283963511,0.287232167,0.276204614,0.278333536,0.315190316,0.332992147,0.328538861,0.324406242,0.319864143,0.303432685,0.289412488,0.269576506,0.263387844,0.294292906,0.313709577,0.315898222,0.339714785,0.364060375
INTL.4419-2-HUN-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.067951145,0.063741856,0.064116462,0.094478254,0.112597737,0.150027728,0.154242823,0.175501341,0.206148185,0.210373435,0.202530503,0.168504787,0.153055691,0.151142549,0.147769497,0.148381148,0.148031646,0.137461843,0.133372745,0.13755784,0.144143216,0.151427132,0.159583361,0.137298164,0.152074382,0.176221958,0.161970571,0.166054706,0.17030462,0.187607283,0.187079981,0.189386929,0.192899608,0.200179381,0.213251598,0.22110009,0.217010653,0.224896438,0.230230905
INTL.4417-2-HUN-QBTU.A,            Nuclear (quad Btu),0,0,0.00005687,0.026512794,0.040359228,0.069448804,0.079572504,0.117744669,0.144107283,0.148883943,0.148349412,0.1312476,0.13356255,0.13191189,0.134337555,0.134116125,0.135585615,0.13358268,0.13338138,0.134780415,0.135585615,0.1350723,0.133411575,0.1052799,0.113925735,0.131056365,0.12589302,0.139531095,0.13956129,0.14390937,0.14753277,0.148025955,0.148589595,0.146214154,0.14874057,0.1505724,0.152816895,0.153179235,0.149535705
INTL.4418-2-HUN-QBTU.A,            Renewables and other (quad Btu),0.067951145,0.063741856,0.064059592,0.06796546,0.072238509,0.080578924,0.074670319,0.057756672,0.062040902,0.061489492,0.054181091,0.037257187,0.019493141,0.019230659,0.013431942,0.014265023,0.012446031,0.003879163,-8.63452E-06,0.002777425,0.008557601,0.016354832,0.026171786,0.032018264,0.038148647,0.045165593,0.036077551,0.026523611,0.03074333,0.043697913,0.039547211,0.041360974,0.044310013,0.053965227,0.064511028,0.07052769,0.064193758,0.071717203,0.0806952
,Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-ISL-QBTU.A,    Consumption (quad Btu),0.056473091,0.056274473,0.057700952,0.062828887,0.066099059,0.06558651,0.06830182,0.070452834,0.074547718,0.077045764,0.077166452,0.075485149,0.076786023,0.07951219,0.084802698,0.083423261,0.0886788,0.091876621,0.099936785,0.109043989,0.116225498,0.118956694,0.122460442,0.12272648,0.125097247,0.125878274,0.13889705,0.159162436,0.199082955,0.198100752,0.197455891,0.1972074,0.198361797,0.206843673,0.205441877,0.212841541,0.211695144,0.22207049,0.229267811
